rep,species,abu,mid_x,mid_y,pa
251,Ccol,1,-82.5391397358,-22.6836250565,4
251,Fhal,3,-82.5391397358,-22.6836250565,4
251,Fmat,1,-82.5391397358,-22.6836250565,4
251,Gret,2,-82.5391397358,-22.6836250565,4
251,Icun,2,-82.5391397358,-22.6836250565,4
251,Ipal,1,-82.5391397358,-22.6836250565,4
251,Mver,1,-82.5391397358,-22.6836250565,4
251,Pdae,1,-82.5391397358,-22.6836250565,4
251,Pdam,2,-82.5391397358,-22.6836250565,4
251,Pspp,4,-82.5391397358,-22.6836250565,4
252,Aabr,1,-80.5391396818,-22.6836250864,4
252,Afdig,2,-80.5391396818,-22.6836250864,4
252,Agem,1,-80.5391396818,-22.6836250864,4
252,Aint,5,-80.5391396818,-22.6836250864,4
252,Anas,1,-80.5391396818,-22.6836250864,4
252,Aspa,1,-80.5391396818,-22.6836250864,4
252,Cmic,1,-80.5391396818,-22.6836250864,4
252,Egem,1,-80.5391396818,-22.6836250864,4
252,Fpal,1,-80.5391396818,-22.6836250864,4
252,Icun,2,-80.5391396818,-22.6836250864,4
252,Pdam,2,-80.5391396818,-22.6836250864,4
252,Pspp,3,-80.5391396818,-22.6836250864,4
252,Pver,1,-80.5391396818,-22.6836250864,4
253,Afdig,5,-78.5391396275,-22.6836251158,4
253,Aint,5,-78.5391396275,-22.6836251158,4
253,Anas,1,-78.5391396275,-22.6836251158,4
253,Arob,2,-78.5391396275,-22.6836251158,4
253,Aspa,1,-78.5391396275,-22.6836251158,4
253,Gasp,2,-78.5391396275,-22.6836251158,4
253,Pdae,1,-78.5391396275,-22.6836251158,4
253,Pdam,3,-78.5391396275,-22.6836251158,4
253,Pspp,2,-78.5391396275,-22.6836251158,4
254,Aint,1,-90.5391399249,-20.6836249394,4
254,Alor,1,-90.5391399249,-20.6836249394,4
254,Amur,2,-90.5391399249,-20.6836249394,4
254,Ffun,1,-90.5391399249,-20.6836249394,4
254,Geds,1,-90.5391399249,-20.6836249394,4
254,Pdam,5,-90.5391399249,-20.6836249394,4
254,Pspp,7,-90.5391399249,-20.6836249394,4
255,Aaus,2,-88.539139869,-20.6836249691,4
255,Afdig,1,-88.539139869,-20.6836249691,4
255,Ahya,1,-88.539139869,-20.6836249691,4
255,Aver,1,-88.539139869,-20.6836249691,4
255,Ffun,1,-88.539139869,-20.6836249691,4
255,Gasp,1,-88.539139869,-20.6836249691,4
255,Geds,1,-88.539139869,-20.6836249691,4
255,Gfas,2,-88.539139869,-20.6836249691,4
255,Icun,1,-88.539139869,-20.6836249691,4
255,Lphr,1,-88.539139869,-20.6836249691,4
255,Pdae,1,-88.539139869,-20.6836249691,4
255,Pdam,3,-88.539139869,-20.6836249691,4
255,Ppro,1,-88.539139869,-20.6836249691,4
255,Pspp,4,-88.539139869,-20.6836249691,4
255,Srec,2,-88.539139869,-20.6836249691,4
256,Aant,1,-86.5391398151,-20.6836249987,4
256,Aaus,1,-86.5391398151,-20.6836249987,4
256,Afdig,9,-86.5391398151,-20.6836249987,4
256,Ahya,2,-86.5391398151,-20.6836249987,4
256,Aint,2,-86.5391398151,-20.6836249987,4
256,Arob,1,-86.5391398151,-20.6836249987,4
256,Asec,2,-86.5391398151,-20.6836249987,4
256,Egem,1,-86.5391398151,-20.6836249987,4
256,Fhal,1,-86.5391398151,-20.6836249987,4
256,Fmat,1,-86.5391398151,-20.6836249987,4
256,Fpal,1,-86.5391398151,-20.6836249987,4
256,Icun,2,-86.5391398151,-20.6836249987,4
256,Pdam,4,-86.5391398151,-20.6836249987,4
256,Plam,1,-86.5391398151,-20.6836249987,4
256,Ppro,1,-86.5391398151,-20.6836249987,4
256,Psin,1,-86.5391398151,-20.6836249987,4
256,Pspp,5,-86.5391398151,-20.6836249987,4
256,Spis,1,-86.5391398151,-20.6836249987,4
257,Afdig,5,-84.5391397602,-20.6836250281,4
257,Agem,1,-84.5391397602,-20.6836250281,4
257,Ahya,1,-84.5391397602,-20.6836250281,4
257,Aint,2,-84.5391397602,-20.6836250281,4
257,Anas,2,-84.5391397602,-20.6836250281,4
257,Arob,2,-84.5391397602,-20.6836250281,4
257,Aspa,1,-84.5391397602,-20.6836250281,4
257,Fhal,2,-84.5391397602,-20.6836250281,4
257,Fpal,1,-84.5391397602,-20.6836250281,4
257,Gfas,2,-84.5391397602,-20.6836250281,4
257,Gret,1,-84.5391397602,-20.6836250281,4
257,Icun,2,-84.5391397602,-20.6836250281,4
257,Mdan,1,-84.5391397602,-20.6836250281,4
257,Pdae,1,-84.5391397602,-20.6836250281,4
257,Pdam,3,-84.5391397602,-20.6836250281,4
257,Plam,1,-84.5391397602,-20.6836250281,4
257,Pspp,8,-84.5391397602,-20.6836250281,4
258,Afdig,2,-82.5391397063,-20.6836250577,4
258,Ahya,1,-82.5391397063,-20.6836250577,4
258,Amon,2,-82.5391397063,-20.6836250577,4
258,Arob,1,-82.5391397063,-20.6836250577,4
258,Fhal,1,-82.5391397063,-20.6836250577,4
258,Icun,1,-82.5391397063,-20.6836250577,4
258,Pdam,2,-82.5391397063,-20.6836250577,4
258,Pspp,4,-82.5391397063,-20.6836250577,4
258,Pver,1,-82.5391397063,-20.6836250577,4
259,Aabr,1,-80.5391396513,-20.6836250864,4
259,Agem,1,-80.5391396513,-20.6836250864,4
259,Aint,2,-80.5391396513,-20.6836250864,4
259,Anas,1,-80.5391396513,-20.6836250864,4
259,Arob,2,-80.5391396513,-20.6836250864,4
259,Aval,1,-80.5391396513,-20.6836250864,4
259,Geds,2,-80.5391396513,-20.6836250864,4
259,Icun,2,-80.5391396513,-20.6836250864,4
259,Pspp,2,-80.5391396513,-20.6836250864,4
260,Afdig,1,-78.5391395978,-20.683625116,4
260,Agem,1,-78.5391395978,-20.683625116,4
260,Aint,12,-78.5391395978,-20.683625116,4
260,Fabd,2,-78.5391395978,-20.683625116,4
260,Fste,1,-78.5391395978,-20.683625116,4
260,Gret,2,-78.5391395978,-20.683625116,4
260,Hmic,1,-78.5391395978,-20.683625116,4
260,Icun,2,-78.5391395978,-20.683625116,4
260,Pdam,3,-78.5391395978,-20.683625116,4
260,Pspp,6,-78.5391395978,-20.683625116,4
